Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
5,2013-02-01,56.29799306688498,3.244,4690.672377666139,658.5384623704616,-22.284791687514357,5810.905433431596,947.6179586806331,224.8291434,5.494,False
5,2013-02-08,,3.417,21585.219362398664,217.26759202050124,75.98153709247659,10954.05874029541,4093.027015865089,224.8281523,5.494,True
5,2013-02-15,,3.475,3694.1038264360463,620.0897895269738,,1108.3263416905359,4397.408228527252,224.86875,5.494,False
5,2013-02-22,58.8029948975583,3.597,3232.3807559226584,134.06384881980924,,,1699.1698932705992,225.0133194,5.494,False
5,2013-03-01,46.71871112376305,3.711,3136.150700009434,,,-35.003516868604954,4076.5408886849164,225.1578889,5.494,False
5,2013-03-08,53.230735507324695,3.658,6505.191097163838,68.77646510143362,13.835108790728784,1318.5289313403553,3075.6493723323333,225.3024583,5.494,False
5,2013-03-15,68.48372907818899,3.622,2802.407290643265,,17.045964432305304,422.41686575907835,1168.1868154607314,225.4297742,5.494,False
5,2013-03-22,70.36061174038483,3.611,2667.8766408746274,,186.2352192788185,391.06366189752805,1458.9799194246257,225.5139561,5.494,False
5,2013-03-29,51.28291262467535,3.606,3182.4586829417854,,200.55913431158578,26.150703709271976,1666.1638145328086,225.598138,5.494,False
5,2013-04-05,64.66732573826084,3.583,9032.874392830268,,213.06476259295772,391.0122081201557,,225.6823199,5.278,False
5,2013-04-12,62.43271940869294,3.529,1366.136541112361,434.63938086263204,26.944177195629415,134.66568714723508,1702.6812348753483,225.7665018,5.278,False
5,2013-04-19,70.02650993994916,3.451,934.0989833470235,,2.368166106930026,4.038543997998268,906.4739023419029,225.7665018,5.278,False
5,2013-04-26,62.217953026001815,3.417,256.3825244687167,,61.15842852835213,-6.265567624773269,463.68260362337514,225.7665018,5.278,False
5,2013-05-03,72.98764377270064,3.386,2920.7877002931496,45.240412002584996,,738.8753302145062,1202.8420087458278,,,False
5,2013-05-10,68.75049627222874,3.392,1053.94327412197,179.22237225156522,67.15404498195747,93.34535108926408,2761.3434332539423,,,False
5,2013-05-17,67.13731724433251,3.454,3953.6728613643636,101.40294602301955,,263.7721110813834,2164.251727553251,,,False
5,2013-05-24,82.01213962380758,3.494,,,361.9623644149798,567.5649226179922,1367.2133861957316,,,False
5,2013-05-31,79.69165781593769,3.466,2118.078425110651,99.02471269194425,147.0805100510176,,778.5924467602476,,,False
5,2013-06-07,83.4137399280219,3.439,,101.50479716472812,-29.94623210829421,2028.578784317506,1991.303523955119,,,False
5,2013-06-14,78.44291645346325,3.431,659.4316168954042,35.13455626007803,,536.8955215857425,992.8965260236304,,,False
5,2013-06-21,80.94782562290436,3.479,,,7.770198924179802,373.07567808209063,2642.065646675692,,,False
5,2013-06-28,89.08674987107568,3.495,1491.4241875872824,62.25800636576518,-45.12353445386376,390.54480580827084,1382.602175164929,,,False
5,2013-07-05,82.92582513647935,3.422,2256.532916003558,208.1520820906113,569.1637677739579,2000.9542052780778,508.86340711750626,,,False
5,2013-07-12,86.16242365060891,3.4,1632.979049575227,5.153551244567765,,631.6635458013512,,,,False
5,2013-07-19,81.677319708363,3.556,819.5378898745322,,9.34399442457452,159.8393908034347,2180.2040611250463,,,False
5,2013-07-26,82.5741058055385,3.62,59.63596202930097,211.30671729506975,17.34780988607567,,961.9184597291076,,,False
6,2010-02-05,42.09212913113982,2.572,,,,,,212.6223518,7.259,False
6,2010-02-12,47.864951467225545,2.548,,,,,,212.7700425,7.259,True
6,2010-02-19,41.51708375168363,2.514,,,,,,212.8161546,7.259,False
6,2010-02-26,52.20609806069835,2.561,,,,,,212.845337,7.259,False
6,2010-03-05,53.35151236243108,2.625,,,,,,212.8745193,7.259,False
6,2010-03-12,61.25806907950389,2.667,,,,,,212.9037017,7.259,False
6,2010-03-19,,2.72,,,,,,212.7351935,7.259,False
6,2010-03-26,63.25780244938697,2.732,,,,,,212.533737,7.259,False
6,2010-04-02,74.8441952433079,2.719,,,,,,212.3322805,7.092,False
6,2010-04-09,69.86197859713091,2.77,,,,,,212.1308239,7.092,False
6,2010-04-16,68.74507592697377,2.808,,,,,,211.9942765,7.092,False
6,2010-04-23,70.45205418457736,2.795,,,,,,211.9442745,7.092,False
6,2010-04-30,67.98953722427082,2.78,,,,,,211.8942725,7.092,False
6,2010-05-07,76.17394473441304,2.835,,,,,,211.8442706,7.092,False
6,2010-05-14,82.85306366042525,2.854,,,,,,211.8421769,7.092,False
6,2010-05-21,77.26281461135449,2.826,,,,,,212.1275324,7.092,False
6,2010-05-28,89.24859742901737,2.759,,,,,,212.412888,7.092,False
6,2010-06-04,75.6782944201508,2.705,,,,,,212.6982436,7.092,False
6,2010-06-11,72.75507182547267,2.668,,,,,,212.9835992,7.092,False
6,2010-06-18,84.83300515753321,2.637,,,,,,212.9813843,7.092,False
6,2010-06-25,,2.653,,,,,,212.8641412,7.092,False
6,2010-07-02,80.7233970782144,2.669,,,,,,212.746898,6.973,False
6,2010-07-09,82.43382397029792,2.642,,,,,,212.6296549,6.973,False
6,2010-07-16,91.46314367060438,2.623,,,,,,212.6212163,6.973,False
6,2010-07-23,79.27956427741722,2.608,,,,,,212.7578505,6.973,False
6,2010-07-30,75.08686495754307,2.64,,,,,,212.8944846,6.973,False
6,2010-08-06,88.38793729898771,2.627,,,,,,213.0311188,6.973,False
6,2010-08-13,78.34758814390166,2.692,,,,,,213.1677529,6.973,False
6,2010-08-20,89.76371288838021,2.664,,,,,,213.1291427,6.973,False
6,2010-08-27,84.41934959655818,2.619,,,,,,213.0905324,6.973,False
6,2010-09-03,72.0591472228216,2.577,,,,,,213.0519222,6.973,False
6,2010-09-10,81.57269285490213,2.565,,,,,,213.013312,6.973,True
6,2010-09-17,83.6673776845024,2.582,,,,,,213.0398643,6.973,False
6,2010-09-24,74.96020473955564,2.624,,,,,,213.1152886,6.973,False
6,2010-10-01,70.32684334652694,2.603,,,,,,213.1907129,7.007,False
6,2010-10-08,69.99465139712292,2.633,,,,,,213.2661373,7.007,False
6,2010-10-15,64.29446567789789,2.72,,,,,,213.3337977,7.007,False
6,2010-10-22,72.82765738117448,2.725,,,,,,213.3820486,7.007,False
6,2010-10-29,64.4315758212663,2.716,,,,,,213.4302994,7.007,False
6,2010-11-05,,2.689,,,,,,213.4785503,7.007,False
6,2010-11-12,59.42822162329051,2.728,,,,,,213.5268011,7.007,False
6,2010-11-19,53.49523420331451,2.771,,,,,,213.4107412,7.007,False
6,2010-11-26,48.26324312758665,2.735,,,,,,213.2672961,7.007,True
6,2010-12-03,55.208731479683564,2.708,,,,,,213.123851,7.007,False
6,2010-12-10,47.95197900456109,2.843,,,,,,212.9804059,7.007,False
6,2010-12-17,56.53090946343281,2.869,,,,,,212.918049,7.007,False
6,2010-12-24,52.02193967121816,2.886,,,,,,212.9165082,7.007,False
6,2010-12-31,59.209456042181486,2.943,,,,,,212.9149674,7.007,True
6,2011-01-07,41.12501551872914,2.976,,,,,,212.9134266,6.858,False
6,2011-01-14,37.928557513462835,2.983,,,,,,212.9655882,6.858,False
6,2011-01-21,50.46476317616971,3.016,,,,,,213.3399647,6.858,False
6,2011-01-28,47.3631273465392,3.01,,,,,,213.7143412,6.858,False
6,2011-02-04,40.489731057032245,2.989,,,,,,214.0887176,6.858,False
6,2011-02-11,38.8375606500938,3.022,,,,,,214.4630941,6.858,True
6,2011-02-18,,3.045,,,,,,214.7775231,6.858,False
6,2011-02-25,54.47275833683824,3.065,,,,,,215.0679731,6.858,False
6,2011-03-04,60.88277642087859,3.288,,,,,,215.3584231,6.858,False
6,2011-03-11,,3.459,,,,,,215.6488731,6.858,False
6,2011-03-18,65.78538871290661,3.488,,,,,,215.9035078,6.858,False
6,2011-03-25,73.62767578453821,3.473,,,,,,216.1438163,6.858,False
6,2011-04-01,58.18517939392339,3.524,,,,,,216.3841249,6.855,False
6,2011-04-08,73.67892288323618,3.622,,,,,,216.6244334,6.855,False
6,2011-04-15,67.8528410349401,3.743,,,,,,216.8446627,6.855,False
6,2011-04-22,65.53264669504834,3.807,,,,,,217.0146941,6.855,False
6,2011-04-29,69.5096261742252,3.81,,,,,,217.1847255,6.855,False
6,2011-05-06,71.11818170362109,3.906,,,,,,217.3547569,6.855,False
6,2011-05-13,74.96319002875694,3.899,,,,,,217.5247882,6.855,False
6,2011-05-20,79.20945113686302,3.907,,,,,,217.2896095,6.855,False
6,2011-05-27,87.59890184928665,3.786,,,,,,217.0544307,6.855,False
6,2011-06-03,92.01670852219817,3.699,,,,,,216.819252,6.855,False
6,2011-06-10,84.83234167328104,3.648,,,,,,216.5840732,6.855,False
6,2011-06-17,91.18398410860468,3.637,,,,,,216.5371616,6.855,False
6,2011-06-24,76.60454843517138,3.594,,,,,,216.6314502,6.855,False
6,2011-07-01,86.94417269197842,3.524,,,,,,216.7257388,6.925,False
6,2011-07-08,86.3297989273614,3.48,,,,,,216.8200275,6.925,False
6,2011-07-15,84.21697325452739,3.575,,,,,,216.9044732,6.925,False
6,2011-07-22,96.32208731270036,3.651,,,,,,216.964312,6.925,False
6,2011-07-29,90.39096077233678,3.682,,,,,,217.0241507,6.925,False
6,2011-08-05,88.6035683500599,3.684,,,,,,217.0839894,6.925,False
6,2011-08-12,93.74386914330968,3.638,,,,,,217.1438281,6.925,False
6,2011-08-19,90.06883815532622,3.554,,,,,,217.2069662,6.925,False
6,2011-08-26,88.3249437958023,3.523,,,,,,217.2706543,6.925,False
6,2011-09-02,95.14386658635158,3.533,,,,,,217.3343423,6.925,False
6,2011-09-09,73.18556039513045,3.546,,,,,,217.3980304,6.925,True
6,2011-09-16,70.28363689549413,3.526,,,,,,217.5797506,6.925,False
6,2011-09-23,80.71210143972566,3.467,,,,,,217.9188471,6.925,False
6,2011-09-30,80.29607693688027,3.355,,,,,,218.2579435,6.925,False
6,2011-10-07,76.2899232026941,3.285,,,,,,218.59704,6.551,False
6,2011-10-14,71.35528982139081,3.274,,,,,,218.9109844,6.551,False
6,2011-10-21,69.98951493033321,3.353,,,,,,219.0740167,6.551,False
6,2011-10-28,74.40936026040681,3.372,,,,,,219.237049,6.551,False
6,2011-11-04,58.138173405209365,3.332,,,,,,219.4000812,6.551,False
6,2011-11-11,60.328996093589915,3.297,12620.503369051643,2190.0266270124866,,3084.9843536488497,5344.296518400501,219.5631135,6.551,False
6,2011-11-18,60.26201107389235,3.308,,211.04787531264498,166.18025925619273,726.2725416510912,7953.71670710521,219.7897137,6.551,False
6,2011-11-25,68.28862559429295,3.236,454.15752987546557,147.317358721966,,36.87673542695205,1078.4302354578429,220.0417412,6.551,True
6,2011-12-02,49.44652019665089,3.172,6252.933450261234,80.163723530961,2991.1855512530287,3830.8019678747382,27309.82839751489,220.2937686,6.551,False
6,2011-12-09,48.02707435395823,3.158,5402.540182164567,-21.55330244079105,279.29768428436324,,11334.655496907963,220.5457961,6.551,False
6,2011-12-16,55.81232761220048,3.159,7077.028518928067,-41.361203779153115,619.7251897469346,,,220.7671856,6.551,False
6,2011-12-23,52.64560044620507,3.112,2108.5070111116756,-38.569653441897366,1342.337797337504,104.47853617886423,5361.203277804563,220.9477245,6.551,False
6,2011-12-30,56.54597629266775,3.129,6041.578031624645,82887.64380568503,344.390439741016,774.3690576384095,2669.2696873947953,221.1282634,6.551,True
6,2012-01-06,58.562610660204655,3.157,3207.043089181899,32154.641045493347,46.052483499381836,1039.614780726995,6626.428225783233,221.3088023,6.132,False
6,2012-01-13,47.80744652532116,3.261,4847.4708720334775,11994.169053269332,33.264260960925675,584.0536728849055,4573.0982102522385,221.4893412,6.132,False
6,2012-01-20,50.73789094409535,3.268,3496.0143361925366,1598.603145631606,22.04901335603735,480.11534147210455,6582.142721264448,221.5831306,6.132,False
6,2012-01-27,50.76385274809191,3.29,1586.180366199529,634.884888882889,-41.8103874600722,9.060997522365735,,221.6769199,6.132,False
6,2012-02-03,50.72625510847884,3.36,36848.64412501885,1734.4348894612697,242.74087933997987,28156.408268282514,7200.405418912743,221.7707093,6.132,False
6,2012-02-10,57.12234907787073,3.409,12691.720396989947,5742.748356376346,,,6841.18136384747,221.8644987,6.132,True
6,2012-02-17,36.330327180874946,3.51,13253.372204600742,15358.088024866664,77.6606747802721,,7616.611696133193,222.026359,6.132,False
6,2012-02-24,58.047823730140294,3.555,9297.19901359221,8893.064774342725,22.70927779283202,679.828995724895,5532.160491953984,222.2392726,6.132,False
6,2012-03-02,,3.63,20215.883207643335,686.2309578304192,114.9644632011174,9687.544561500763,5039.440762652542,222.4521862,6.132,False
6,2012-03-09,61.0626144451077,3.669,7774.469580802805,354.1239250834637,10.870472671263208,,5714.290769338824,222.6650998,6.132,False
6,2012-03-16,60.79216358479199,3.734,7074.889794972547,74.22290426081707,8.819563259116961,2261.9566432530014,2059.0698796698525,222.8186603,6.132,False
6,2012-03-23,73.43911720430673,3.787,4918.185677552652,,70.04251116886857,708.5532035268135,4042.955492250342,222.8930835,6.132,False
6,2012-03-30,56.92290457875011,3.845,12060.290178433495,80.70894893482615,-19.253979251264575,,3475.880472108406,222.9675066,6.132,False
6,2012-04-06,71.10258438595065,3.891,9199.407134606065,,4.962848404106563,4053.9683051028824,4298.393613251737,223.0419298,5.964,False
6,2012-04-13,77.858014365499,3.891,4567.101160737413,6966.212414341557,-20.803315286204608,1559.9464593223752,2876.381735139322,223.1163529,5.964,False
6,2012-04-20,59.429717424476166,3.877,,,39.277689996945284,65.62246497979312,3615.765599034082,223.17092,5.964,False
6,2012-04-27,67.18618875877301,3.814,2585.8891559135586,28.598343964340735,-32.84508732480345,,2560.1370529221504,223.2254871,5.964,False
6,2012-05-04,76.19751174481287,3.749,13667.883831999245,,,5527.117493887266,2831.8152933069637,223.2800541,5.964,False
6,2012-05-11,63.961811209608996,3.688,10718.765681737588,,191.44735273696836,3350.5682704812853,9752.027133430483,223.3346212,5.964,False
6,2012-05-18,67.53071571660665,3.63,6372.7814037475155,,109.47462810471151,535.7710683341438,2979.199100574004,223.3511928,5.964,False
6,2012-05-25,83.94399391786051,3.561,7667.757792113966,,1013.2029460601128,1350.3607955369514,4879.364767650923,223.3525662,5.964,False
6,2012-06-01,75.4396044955455,3.501,8259.657981447184,-54.575276358823785,508.6994963920234,1958.321226333626,3518.504683926213,223.3539397,5.964,False
6,2012-06-08,85.52337354168122,3.452,11037.944086811016,211.2035306443128,138.08166617701536,840.9830662125324,6318.418508720494,223.3553131,5.964,False
6,2012-06-15,78.92193846438477,3.393,7140.402392335884,262.6454192671355,367.46252905867266,3463.1876292097736,5300.961166927319,223.3680933,5.964,False
6,2012-06-22,79.33334633687018,3.346,7243.615842001143,375.1448511025248,229.70791030751553,2977.9215481991923,6839.980282615636,223.4093906,5.964,False
6,2012-06-29,86.59259597148768,3.286,4026.9543878901363,,,322.5219042912338,4127.692506207325,223.4506878,5.964,False
6,2012-07-06,90.67356874810109,3.227,6044.948142634033,235.36713029190415,333.6820840555721,3790.9057455509037,5715.509620870913,223.4919851,5.668,False
6,2012-07-13,81.74526434790495,3.256,,157.39307182295067,65.72161411789412,5458.77345549321,2770.475010445248,223.5332824,5.668,False
6,2012-07-20,86.87471627752288,3.311,3692.1931652002545,168.78718822721572,-31.661268168869938,3253.938057117893,7585.409827466799,223.5424501,5.668,False
6,2012-07-27,88.25797844791423,3.407,7061.565250280229,138.89158987360884,,17256.317215640887,3371.4722282831153,223.5516178,5.668,False
6,2012-08-03,94.90406399786434,3.417,31734.280917385626,147.3139284302188,-7.958049938509873,15970.083591774339,6053.474634996377,223.5607856,5.668,False
6,2012-08-10,83.76308391159854,3.494,5793.374387521872,167.03398208912108,-16.72326377852602,3886.7682752768774,7513.3676418742125,223.5699533,5.668,False
6,2012-08-17,89.61705314665807,3.571,,,10.7435063985175,4988.099661263366,4917.065412433919,223.6510224,5.668,False
6,2012-08-24,78.2644446004397,3.62,5461.691136650028,123.44419266457095,29.267429414037196,5296.293407022488,6334.09644913097,223.7860175,5.668,False
6,2012-08-31,75.92960919214998,3.638,21762.16144891646,137.76887154148713,-100.73281098220501,15718.37409269243,4040.516518315595,223.9210125,5.668,False
6,2012-09-07,83.02069856262213,3.73,14094.583357021496,94.65848358942026,56.530675056515584,2949.577432226186,3543.7696841389916,224.0560076,5.668,True
6,2012-09-14,69.11527216882489,3.717,11035.958135286157,-55.94674448691451,-13.957761430432383,3878.2953122400795,10039.541242176349,224.2004678,5.668,False
6,2012-09-21,68.75694314545996,3.721,8787.82810196515,21.347659166545597,-60.447146921075365,831.7065822006527,9024.206125401823,224.4017192,5.668,False
6,2012-09-28,64.88361277369923,3.666,4211.402073419357,-7.998135710037569,,1985.990950763779,,224.6029706,5.668,False
6,2012-10-05,67.54899550901305,3.617,9626.215225832735,,64.34546916644778,3754.255370032323,6009.3436642052,224.804222,5.329,False
6,2012-10-12,59.74701518976039,3.601,1952.039460873341,,3.800751358623387,582.4497387704656,8667.973803431085,225.0054733,5.329,False
6,2012-10-19,66.99915519468257,3.594,1445.8783735038826,,37.07038058539734,171.5446031374402,4093.2725951550588,225.0501013,5.329,False
6,2012-10-26,73.18017953650214,3.506,,0.368949880378338,,284.6896708804978,1861.7039726335036,225.0686254,5.329,False
6,2012-11-02,64.24473083459104,3.386,13466.045841559051,15400.887176916489,36.96690390048257,5631.850993142751,6665.650581052941,225.0871495,5.329,False
6,2012-11-09,63.2409331519508,3.314,10740.838443995734,1199.2725213131891,42.65696865196506,464.4013176326287,4208.701230395627,225.1056736,5.329,False
6,2012-11-16,56.803166598247195,3.252,7755.20647917556,112.01280745917924,121.29292205561337,,8479.25868317512,225.1376976,5.329,False
6,2012-11-23,60.75953005675031,3.211,902.2340680917521,,112321.62224053309,191.77010021759554,1957.6901591237495,225.1877216,5.329,True
6,2012-11-30,56.1511190539143,3.207,4459.768685949361,,3777.8473015649997,144.31750029436535,9496.151718154946,225.2377455,5.329,False
6,2012-12-07,58.28426399956406,3.198,11983.750414682961,,484.6760517787912,3154.4623127769764,15315.668581162054,225.2877694,5.329,False
6,2012-12-14,51.560161643615274,3.168,5674.3934767437295,,,502.7361598672468,6284.12178340785,225.3479355,5.329,False
6,2012-12-21,55.55920565748913,3.098,,57.91301762424717,242.43102598472652,56.64727691514711,4145.398504043624,225.4689545,5.329,False
6,2012-12-28,45.74716957763637,3.108,,52342.5825202038,,,1681.0213466462899,225.5899734,5.329,True
6,2013-01-04,38.857241265562756,3.161,2973.5859455931945,,70.35392554623485,13.8997424824629,,225.7109924,5.372,False
6,2013-01-11,52.07892374616082,3.243,5566.497366680377,33087.21884367954,-18.07670043236464,632.3643901729992,3444.5691259269206,225.8320114,5.372,False
6,2013-01-18,43.79048007997157,3.237,3317.1994443833573,1675.6347289721966,6.041141769860719,13.004953328372787,2352.609050469799,225.8649753,5.372,False
6,2013-01-25,60.65736003646164,3.227,1522.4061922291357,,138.07848747799395,-24.086041170204354,1032.8249366387174,225.8627173,5.372,False
6,2013-02-01,53.71158443348676,3.244,,,412.1858657647709,17269.58476492312,4381.78351035178,225.8604592,5.372,False
6,2013-02-08,64.94169989865382,3.417,64767.26118562313,1364.9439968362958,157.86852300886886,34015.35889045836,6566.437832039072,225.8582011,5.372,True
6,2013-02-15,48.03104529706756,3.475,20451.3232759312,6329.863766996731,233.4942326013714,19047.186230357678,8021.261931351588,225.8980588,5.372,False
6,2013-02-22,60.19358564219217,3.597,12577.271479010618,5400.728707510477,15.760773478143594,312.15063233019384,3756.922908611068,226.0432059,5.372,False
6,2013-03-01,43.07045160333522,3.711,6000.039971970975,531.7394090995532,74.38796767775685,213.1656574692577,5429.627784626083,226.1883529,5.372,False
6,2013-03-08,57.16464314104539,3.658,45599.36224789246,241.2593636524503,147.37725280024154,8386.299537154335,3806.4043089816496,226.3335,5.372,False
6,2013-03-15,62.550264506225126,3.622,7948.000245080384,,8.780084055710388,,3345.5924636418663,226.4615074,5.372,False
6,2013-03-22,72.00968710413837,3.611,11502.094470020054,,701.3441703179697,2400.0080141060926,2792.5393543037035,226.5466657,5.372,False
6,2013-03-29,,3.606,6201.001947992279,,,56.40429475295339,3620.484787638978,226.6318239,5.372,False
6,2013-04-05,55.92163953287209,3.583,13899.20290279627,8606.153496829815,630.112592294807,,3157.092885299202,226.7169822,5.285,False
6,2013-04-12,61.956194443717614,3.529,5800.613447849595,131.05935621124672,145.3529761327163,1076.519808046455,3790.668144876516,226.8021404,5.285,False
6,2013-04-19,71.76734828328571,3.451,2242.5279792443375,85.9714801375248,122.46216859009373,26.47863978665925,1681.0033338229016,226.8021404,5.285,False
6,2013-04-26,53.32646870482696,3.417,2888.079369278431,,118.47101252632095,200.92675813397108,2422.4180996684063,226.8021404,5.285,False
6,2013-05-03,67.22312115053582,3.386,11914.958614132976,,36.76320736074563,4852.698913800642,2650.3721162346774,,,False
6,2013-05-10,76.84280653346408,3.392,4026.4577653379697,345.41335232928026,106.76524183626262,521.9990968168215,11945.655779762319,,,False
6,2013-05-17,75.9365908461401,3.454,7731.928686419287,136.60072294917592,-44.96789332975278,1314.8710325775746,4788.664759548152,,,False
6,2013-05-24,72.74427901649894,3.494,5875.586127532933,201.8406631753885,320.99165272143307,1015.9027287450181,7004.971703889908,,,False
6,2013-05-31,72.29936634351981,3.466,5872.259529005596,,326.5079498544185,14.996979695222041,4023.6953538445887,,,False
6,2013-06-07,72.6865820051391,3.439,15642.38016375316,1005.2030949801566,425.902627181928,6755.258504099518,7151.748833276049,,,False
6,2013-06-14,72.52301823428456,3.431,4117.116767099336,671.673280827309,633.4956019648525,,2812.747404917938,,,False
6,2013-06-21,79.83340808906242,3.479,6319.968733199806,676.279626817512,438.41496877601554,5043.627432006798,6976.511757960505,,,False
6,2013-06-28,89.20458386770304,3.495,5464.330780501565,1038.2562086610906,323.43830904239695,4638.5842035444475,8307.050480493424,,,False
6,2013-07-05,80.93142812947839,3.422,,4071.4801204017704,1079.9488221782333,9860.223361596005,2346.641219403758,,,False
6,2013-07-12,85.75805621290165,3.4,13442.95331319866,1749.3308289636745,135.66126484361294,1072.8793345660918,6261.828420254205,,,False
6,2013-07-19,81.84499377687236,3.556,2087.5035713922216,735.0617652860468,292.9341633722025,672.3406545509239,3826.231871860096,,,False
6,2013-07-26,85.4987209067894,3.62,,776.9125937450978,-6.979647178879812,67.12770325225294,2648.266888627454,,,False
7,2010-02-05,13.871548347628998,2.58,,,,,,189.3816974,9.014,False
7,2010-02-12,18.98037865102333,2.572,,,,,,189.4642725,9.014,True
7,2010-02-19,30.561788950407983,2.55,,,,,,189.5340998,9.014,False
7,2010-02-26,29.361654446581625,2.586,,,,,,189.6018023,9.014,False
7,2010-03-05,39.155030130082785,2.62,,,,,,189.6695049,9.014,False
7,2010-03-12,22.06786007728664,2.684,,,,,,189.7372075,9.014,False
7,2010-03-19,26.560169788151413,2.692,,,,,,189.734262,9.014,False
7,2010-03-26,28.931229926661977,2.717,,,,,,189.7195417,9.014,False
7,2010-04-02,33.420933140228975,2.725,,,,,,189.7048215,8.963,False
7,2010-04-09,,2.75,,,,,,189.6901012,8.963,False
7,2010-04-16,44.25942849613748,2.765,,,,,,189.6628845,8.963,False
7,2010-04-23,42.39024828608703,2.776,,,,,,189.6190057,8.963,False
7,2010-04-30,40.685336156230626,2.766,,,,,,189.575127,8.963,False
7,2010-05-07,37.03035749172758,2.771,,,,,,189.5312483,8.963,False
7,2010-05-14,44.84895561281055,2.788,,,,,,189.4904116,8.963,False
7,2010-05-21,45.91705153116436,2.776,,,,,,189.467827,8.963,False
7,2010-05-28,54.19095937288568,2.737,,,,,,189.4452425,8.963,False
7,2010-06-04,61.381408051809316,2.7,,,,,,189.422658,8.963,False
7,2010-06-11,65.14369817344449,2.684,,,,,,189.4000734,8.963,False
7,2010-06-18,,2.674,,,,,,189.4185259,8.963,False
7,2010-06-25,58.679034571296484,2.715,,,,,,189.4533931,8.963,False
7,2010-07-02,64.95037339072739,2.728,,,,,,189.4882603,9.017,False
7,2010-07-09,49.618039628997956,2.711,,,,,,189.5231276,9.017,False
7,2010-07-16,69.35349091669934,2.699,,,,,,189.6125456,9.017,False
7,2010-07-23,58.480731463927945,2.691,,,,,,189.774698,9.017,False
7,2010-07-30,73.48746689969408,2.69,,,,,,189.9368504,9.017,False
7,2010-08-06,58.32053691431034,2.69,,,,,,190.0990028,9.017,False
7,2010-08-13,59.28631207420268,2.723,,,,,,190.2611552,9.017,False
7,2010-08-20,69.92132623706526,2.732,,,,,,190.2948237,9.017,False
7,2010-08-27,62.847564644895826,2.731,,,,,,190.3284922,9.017,False
7,2010-09-03,52.29893251857386,2.773,,,,,,190.3621607,9.017,False
7,2010-09-10,45.12018134251622,2.78,,,,,,190.3958293,9.017,True
7,2010-09-17,,2.8,,,,,,190.4688287,9.017,False
7,2010-09-24,54.49308343892808,2.793,,,,,,190.5713264,9.017,False
7,2010-10-01,60.90094760114948,2.759,,,,,,190.6738241,9.137,False
7,2010-10-08,43.5825778881601,2.745,,,,,,190.7763218,9.137,False
7,2010-10-15,35.7879118306261,2.762,,,,,,190.8623087,9.137,False
7,2010-10-22,41.1092925309214,2.762,,,,,,190.9070184,9.137,False
7,2010-10-29,41.06155764087576,2.748,,,,,,190.951728,9.137,False
7,2010-11-05,53.318073616409535,2.729,,,,,,190.9964377,9.137,False
7,2010-11-12,28.732471757149558,2.737,,,,,,191.0411474,9.137,False
7,2010-11-19,31.75366875849119,2.758,,,,,,191.0312172,9.137,False
7,2010-11-26,20.222783656810794,2.742,,,,,,191.0121805,9.137,True
7,2010-12-03,24.978590137726968,2.712,,,,,,190.9931437,9.137,False
7,2010-12-10,14.725563157694879,2.728,,,,,,190.9741069,9.137,False
7,2010-12-17,,2.778,,,,,,191.0303376,9.137,False
7,2010-12-24,18.14963135012195,2.781,,,,,,191.1430189,9.137,False
7,2010-12-31,12.498841176116319,2.829,,,,,,191.2557002,9.137,True
7,2011-01-07,19.010967847834543,2.882,,,,,,191.3683815,8.818,False
7,2011-01-14,11.450772360517753,2.911,,,,,,191.4784939,8.818,False
7,2011-01-21,29.215526508041243,2.973,,,,,,191.5731924,8.818,False
7,2011-01-28,8.776703949373669,3.008,,,,,,191.667891,8.818,False
7,2011-02-04,-0.9643456475313796,3.011,,,,,,191.7625895,8.818,False
7,2011-02-11,11.42905138176563,3.037,,,,,,191.8572881,8.818,True
7,2011-02-18,,3.051,,,,,,191.9178331,8.818,False
7,2011-02-25,23.048521970604803,3.101,,,,,,191.9647167,8.818,False
7,2011-03-04,19.861502589758924,3.232,,,,,,192.0116004,8.818,False
7,2011-03-11,,3.372,,,,,,192.058484,8.818,False
7,2011-03-18,21.706117645074983,3.406,,,,,,192.1237981,8.818,False
7,2011-03-25,27.14991774245616,3.414,,,,,,192.1964844,8.818,False
7,2011-04-01,22.66475894706377,3.461,,,,,,192.2691707,8.595,False
7,2011-04-08,29.044754070510795,3.532,,,,,,192.3418571,8.595,False
7,2011-04-15,33.39462724666334,3.611,,,,,,192.4225954,8.595,False
7,2011-04-22,,3.636,,,,,,192.5234638,8.595,False
7,2011-04-29,22.927056475251447,3.663,,,,,,192.6243322,8.595,False
7,2011-05-06,30.602890694899518,3.735,,,,,,192.7252006,8.595,False
7,2011-05-13,43.7162561268087,3.767,,,,,,192.826069,8.595,False
7,2011-05-20,33.686686397584836,3.828,,,,,,192.831317,8.595,False
7,2011-05-27,35.57343118672202,3.795,,,,,,192.8365651,8.595,False
7,2011-06-03,42.738752928238696,3.763,,,,,,192.8418131,8.595,False
7,2011-06-10,46.00305190455817,3.735,,,,,,192.8470612,8.595,False
7,2011-06-17,47.95358499797854,3.697,,,,,,192.9034759,8.595,False
7,2011-06-24,44.18081326219931,3.661,,,,,,192.9982655,8.595,False
7,2011-07-01,59.73480685573136,3.597,,,,,,193.0930552,8.622,False
